subj,chan,task,X,Y,Z,dof,responseTr,Loc_Tval,Loc_Pval,RT,varRT,JPAnatomy,Tval,Pval
S04,AFS1,OTH,-20.4377861022949,62.7045974731445,-13.8462724685669,25,15,-0.154373598397049,0.440511897620476,3.56192285503959,0.545001080823178,OFC,0.0877914258351252,0.46630673865227
S04,AFS1,SE,-20.4377861022949,62.7045974731445,-13.8462724685669,25,12,-0.559995441382374,0.29374125174965,3.5133333747182,1.34792179354935,OFC,0.901453702287968,0.211457708458308
S04,AFS1,SJ,-20.4377861022949,62.7045974731445,-13.8462724685669,25,18,-1.41408212070904,0.0809838032393521,3.08049332656083,0.269666825629748,OFC,-0.222657944255863,0.217856428714257
S20,AFS1,EP,-2.41168069839478,37.9249267578125,-28.0761013031006,24,11,-1.55809405065677,0.0611877624475105,4.26173554829196,4.30961196652941,MPFC,-0.357408692097844,0.370125974805039
S20,AFS1,MTH,-2.41168069839478,37.9249267578125,-28.0761013031006,36,18,NaN,NaN,5.79584848580635,15.1858001019191,MPFC,-0.877244098156768,0.189162167566487
S20,AFS1,OTH,-2.41168069839478,37.9249267578125,-28.0761013031006,24,20,-0.997754175123527,0.155368926214757,5.41801136624963,3.26093132918328,MPFC,0.403829135382041,0.343531293741252
S20,AFS1,SE,-2.41168069839478,37.9249267578125,-28.0761013031006,23,13,0.056178151731143,0.480303939212158,4.6938145411297,7.0737157112933,MPFC,0.300441880905826,0.388922215556889
S20,AFS1,SJ,-2.41168069839478,37.9249267578125,-28.0761013031006,18,13,-0.501290731523055,0.307738452309538,3.95288261666833,2.58067779500876,MPFC,2.62476212447696,0.0111977604479104
S04,AFS2,EP,-20.8877372741699,64.140380859375,-1.39564394950867,25,5,2.65975390307993,0.00519896020795841,3.19580847456004,0.392079145931564,OFC,1.56296432455621,0.0705858828234353
S04,AFS2,MTH,-20.8877372741699,64.140380859375,-1.39564394950867,40,24,NaN,NaN,6.27493552212472,4.63283245206282,OFC,-1.0027640885959,0.254049190161968
S04,AFS2,OTH,-20.8877372741699,64.140380859375,-1.39564394950867,25,15,0.790177966435552,0.217356528694261,3.56192285503959,0.545001080823178,OFC,1.19717048402847,0.150969806038792
S04,AFS2,SE,-20.8877372741699,64.140380859375,-1.39564394950867,25,12,2.4033393620789,0.0111977604479104,3.5133333747182,1.34792179354935,OFC,0.690938702528099,0.271045790841832
S04,AFS2,SJ,-20.8877372741699,64.140380859375,-1.39564394950867,25,18,-0.61812672717475,0.26874625074985,3.08049332656083,0.269666825629748,OFC,-0.964715115979984,0.250349930013997
S20,AFS2,EP,-1.78563141822815,42.1640396118164,-27.2706146240234,24,11,-3.17084770609854,0.0017996400719856,4.26173554829196,4.30961196652941,MPFC,-1.98276315449599,0.0311937612477504
S20,AFS2,MTH,-1.78563141822815,42.1640396118164,-27.2706146240234,36,18,NaN,NaN,5.79584848580635,15.1858001019191,MPFC,-0.833895979771825,0.20495900819836
S20,AFS2,OTH,-1.78563141822815,42.1640396118164,-27.2706146240234,24,20,-1.46749325388518,0.0711857628474305,5.41801136624963,3.26093132918328,MPFC,0.571671032300285,0.292941411717656
S20,AFS2,SE,-1.78563141822815,42.1640396118164,-27.2706146240234,23,13,-2.17704952440291,0.0175964807038592,4.6938145411297,7.0737157112933,MPFC,-0.192953936505289,0.430713857228554
S20,AFS2,SJ,-1.78563141822815,42.1640396118164,-27.2706146240234,18,13,-1.4273682888881,0.0819836032793441,3.95288261666833,2.58067779500876,MPFC,2.70850535067999,0.00819836032793441
S20,AFS3,EP,-0.910423636436462,45.5864753723145,-25.9141235351562,24,11,0.558441361368034,0.296540691861628,4.26173554829196,4.30961196652941,MPFC,1.18051605894636,0.119776044791042
S20,AFS3,MTH,-0.910423636436462,45.5864753723145,-25.9141235351562,36,18,NaN,NaN,5.79584848580635,15.1858001019191,MPFC,-1.51692524588708,0.0719856028794241
S20,AFS3,OTH,-0.910423636436462,45.5864753723145,-25.9141235351562,24,20,0.126178634927946,0.436712657468506,5.41801136624963,3.26093132918328,MPFC,-0.573316777051188,0.30493901219756
S20,AFS3,SE,-0.910423636436462,45.5864753723145,-25.9141235351562,23,13,0.343906565631971,0.366126774645071,4.6938145411297,7.0737157112933,MPFC,0.568729630844373,0.2875424915017
